年份,省份,绿色金融综合指数,绿色信贷,绿色投资,绿色保险,绿色债券,绿色支持,绿色基金,绿色权益,x_绿色信贷,x_绿色投资,x_绿色保险,x_绿色债券,x_绿色支持,x_绿色基金,x_绿色权益,绿色信贷_sum,y_绿色信贷,绿色投资_sum,y_绿色投资,绿色保险_sum,y_绿色保险,绿色债券_sum,y_绿色债券,绿色支持_sum,y_绿色支持,绿色基金_sum,y_绿色基金,绿色权益_sum,y_绿色权益,n,y_lny_绿色信贷,y_lny_绿色投资,y_lny_绿色保险,y_lny_绿色债券,y_lny_绿色支持,y_lny_绿色基金,y_lny_绿色权益,y_lny_绿色信贷_sum,y_lny_绿色投资_sum,y_lny_绿色保险_sum,y_lny_绿色债券_sum,y_lny_绿色支持_sum,y_lny_绿色基金_sum,y_lny_绿色权益_sum,E_绿色信贷,E_绿色投资,E_绿色保险,E_绿色债券,E_绿色支持,E_绿色基金,E_绿色权益,d_绿色信贷,d_绿色投资,d_绿色保险,d_绿色债券,d_绿色支持,d_绿色基金,d_绿色权益,d_sum,W_绿色信贷,W_绿色投资,W_绿色保险,W_绿色债券,W_绿色支持,W_绿色基金,W_绿色权益,Score_绿色信贷,Score_绿色投资,Score_绿色保险,Score_绿色债券,Score_绿色支持,Score_绿色基金,Score_绿色权益,能源消费总量,年末常住人口,地区生产总值,人均能源消耗,能源强度,CO2排放量,碳排放强度,第一产业增加值,第二产业增加值,第三产业增加值,人均地区生产总值,Post,Treat,DID,全国均值,减排效率,能源消费总量.1,煤炭消费量,焦炭消费量,原油消费量,汽油消费量,煤油消费量,柴油消费量,燃料油消费量,天然气消费量,电力消费量,rel_year,产业结构高级化,能源利用效率,绿色信贷规模,carbon_trading,environmental_tax,gfi_std,ln_GDP,ln_pop
2022,辽宁省,0.48379776,0.077754,0.019531,0.034222,0.010538,0.013463,0.069672,0.040399,0.55833906,0.42125866,0.48306752,0.28301958,0.37448886,0.686234,0.65183461,217.69486,0.00256478,169.97573,0.00247835,197.11803,0.00245065,134.47093,0.00210469,134.86767,0.00277671,294.9318,0.00232675,243.86163,0.00267297,775,-0.01530117,-0.01487048,-0.01473185,-0.01297244,-0.01634509,-0.01410777,-0.01583618,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.06904629,0.0593676,0.06049221,0.04507545,0.06576644,0.09176904,0.09228072,24707.3,4197.0,28975.1,5.88689540147725,0.852708014812719,474128458.1,1.63633070498462,4982.1,19793.7,27965.8,90358,1,0,0,1.27047633725244,-0.0,25911.6186934015,15732.2,3387.93,9752.73,815.75,26.0,981.16,188.34,79.0,2659.22,5,1.412863688951535,1.1727343740513938,2.683476502238129e-06,1,1,1.5070001757799856,10.274192119453076,8.34212526333359
2023,辽宁省,0.67042213,0.091434,0.027456,0.042105,0.016198,0.025869,0.075403,0.052503,0.66564428,0.60862876,0.60421712,0.45030509,0.75044692,0.75007532,0.86778977,217.69486,0.00305769,169.97573,0.00358068,197.11803,0.00306526,134.47093,0.00334872,134.86767,0.00556432,294.9318,0.00254322,243.86163,0.00355853,775,-0.01770434,-0.02016712,-0.01774055,-0.01908493,-0.0288865,-0.015194,-0.02006446,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.08231606,0.0857735,0.07566319,0.07171838,0.1317909,0.10030644,0.12285366,24483.8,4182.0,30209.4,5.85456719273075,0.810469588935894,487215855.0,1.61279553715069,5073.4,20215.5,30514.7,95538,1,0,0,1.2756783895882,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1.5094704558383418,1.2338525882420213,3.026673816759022e-06,1,1,2.7502086396010625,10.315908413210298,8.338544879988579
2024,辽宁省,0.77545032,0.099072,0.031016,0.045684,0.018495,0.034104,0.079102,0.059912,0.725555,0.69279198,0.65923595,0.51821861,1.0,0.79127477,1.0,217.69486,0.0033329,169.97573,0.00407583,197.11803,0.00334437,134.47093,0.00385376,134.86767,0.00741468,294.9318,0.00268291,243.86163,0.00410069,775,-0.01901057,-0.02242799,-0.01906451,-0.02142192,-0.03636375,-0.0158851,-0.02253984,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.08972484,0.09763455,0.08255293,0.08253471,0.17561655,0.10581598,0.14157076,24260.3,4155.0,32612.7,5.83882069795427,0.743891183496,493326697.1,1.51268278032791,5462.2,21573.8,32977.0,102832,1,0,0,1.21200651315194,-0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1.5285670581909538,1.3442826345923176,3.037834953867665e-06,1,1,3.070359365032423,10.392457062044041,8.332067707289548
2000,重庆市,0.17229911,0.031438,0.008017,0.013978,0.004707,0.004735,0.034221,0.01564,0.19502981,0.14904505,0.17192479,0.1106472,0.11000787,0.2913752,0.21007289,217.69486,0.00089589,169.97573,0.00087686,197.11803,0.00087219,134.47093,0.00082283,134.86767,0.00081567,294.9318,0.00098794,243.86163,0.00086144,775,-0.00628706,-0.00617237,-0.00614416,-0.00584439,-0.00580065,-0.00683644,-0.00607912,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.02411811,0.02100478,0.02152931,0.01762236,0.0193192,0.03896517,0.02974018,2428.0,2848.82,1589.34,0.852282699503654,1.52767815571243,52157514.77,3.28170905973549,274.4,525.0,564.2,7372,0,0,0,4.53658228674969,-0.276612028107458,2428.0,2942.05,180.74,0.0,65.66,8.34,61.44,2.68,33.26,307.61,-17,1.0746666666666667,0.6545881383855024,1.978053783331446e-05,0,0,-0.5680651447290102,7.371074114699151,7.954660152438784
2001,重庆市,0.18250542,0.034962,0.008419,0.016161,0.00555,0.004833,0.030541,0.016527,0.22267978,0.15854101,0.20546624,0.13557255,0.11297044,0.25038656,0.22589413,217.69486,0.0010229,169.97573,0.00093273,197.11803,0.00104235,134.47093,0.00100819,134.86767,0.00083764,294.9318,0.00084896,243.86163,0.00092632,775,-0.00704277,-0.00650801,-0.00715707,-0.00695612,-0.00593461,-0.00600345,-0.00646969,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.02753741,0.02234304,0.02572954,0.02159213,0.01983948,0.03348382,0.03198,3016.0,2829.21,1765.68,1.06602196372839,1.70812378233882,53727124.83,3.04285741640614,274.3,560.5,656.7,7945,0,0,0,4.16809156222866,-0.269963874119134,3016.0,2736.0,191.05,0.19,64.14,8.33,64.31,4.1,26.56,280.34,-16,1.1716324710080286,0.5854376657824933,1.9800869919804266e-05,0,0,-0.5000752515742111,7.476291164292118,7.947752799723664
2002,重庆市,0.19245119,0.035981,0.009423,0.015822,0.005487,0.00525,0.034972,0.015635,0.23066816,0.18227834,0.20026164,0.13369527,0.1255933,0.29974193,0.2099752,217.69486,0.00105959,169.97573,0.00107238,197.11803,0.00101595,134.47093,0.00099423,134.86767,0.00093123,294.9318,0.00101631,243.86163,0.00086104,775,-0.00725808,-0.00733279,-0.00700184,-0.00687366,-0.00649908,-0.00700397,-0.00607669,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.02852529,0.02568832,0.0250778,0.02129314,0.02205626,0.04008404,0.02972635,2662.0,2814.83,1990.01,0.945705424483894,1.33768172019236,56581442.35,2.84327427249109,290.4,589.2,733.0,8457,0,0,0,4.06804884448575,-0.301071746878075,2696.0,3053.0,189.72,0.25,65.41,8.53,68.91,3.24,27.33,283.51,-15,1.2440597420230821,0.7475619834710744,1.8080813664252945e-05,0,0,-0.4338209599014904,7.59589494283154,7.94265714798643
2003,重庆市,0.21970305,0.038891,0.009666,0.017301,0.005706,0.006218,0.037764,0.019763,0.25349181,0.18802812,0.22299399,0.14018023,0.15492961,0.33084284,0.28363852,217.69486,0.00116444,169.97573,0.00110621,197.11803,0.00113127,134.47093,0.00104246,134.86767,0.00114875,294.9318,0.00112176,243.86163,0.00116311,775,-0.00786637,-0.00752974,-0.00767501,-0.00715769,-0.007776,-0.00761996,-0.00785875,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03134774,0.02649863,0.02792446,0.02232597,0.0272082,0.04424312,0.04015492,3009.0,2803.19,2272.82,1.0734199251567,1.32390598463583,63119829.29,2.77715918066543,393.1,700.3,795.8,9842,0,0,0,4.08414499624993,-0.320014548157467,3069.0,2646.13,187.73,0.27,65.87,8.58,73.15,2.99,28.75,294.19,-14,1.1363701270883908,0.7553406447324693,1.7111341857252222e-05,0,0,-0.252281201686274,7.72877663021967,7.938513333384111
2004,重庆市,0.23302374,0.040583,0.010313,0.018831,0.006084,0.005355,0.039879,0.022234,0.26676414,0.2033236,0.24650674,0.15134395,0.12879446,0.35439895,0.3277229,217.69486,0.0012254,169.97573,0.00119619,197.11803,0.00125055,134.47093,0.00112548,134.86767,0.00095497,294.9318,0.00120163,243.86163,0.00134389,775,-0.0082157,-0.00804871,-0.00835891,-0.00764148,-0.00664069,-0.00807985,-0.00888604,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03298905,0.02865421,0.03086885,0.02410398,0.02261844,0.04739324,0.04639598,3590.0,2793.32,2692.81,1.28520899861097,1.33317983816162,71275556.62,2.64688398438806,439.2,887.1,844.1,11139,0,0,0,3.89549779892895,-0.320527408559745,3670.0,2904.38,191.42,0.48,76.37,12.53,169.57,4.32,30.34,309.06,-13,0.9515274489910945,0.7500863509749304,1.5070873919808676e-05,0,0,-0.16354469555935833,7.898340537036301,7.934986131526937
2005,重庆市,0.24494073,0.043206,0.011108,0.0193,0.006252,0.006547,0.041089,0.021002,0.28734069,0.22211545,0.25371911,0.15630846,0.1648922,0.367877,0.30574442,217.69486,0.00131992,169.97573,0.00130675,197.11803,0.00128714,134.47093,0.0011624,134.86767,0.00122262,294.9318,0.00124733,243.86163,0.00125376,775,-0.00875134,-0.00867709,-0.00856636,-0.00785463,-0.00819983,-0.00834058,-0.00837714,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03553362,0.03130253,0.03177202,0.02489465,0.0289578,0.04919564,0.04328447,4943.0,2798.0,3467.72,1.76661901358113,1.42543227250182,79743891.44,2.29960583438109,485.6,1127.1,907.8,12687,0,0,0,3.71995059106252,-0.38181817793331,4359.84,3335.2,388.0,2.86,77.53,12.3,180.18,3.61,35.5,347.68,-12,0.8054298642533937,0.7015415739429496,1.2459483464639591e-05,0,0,-0.08415901387549717,8.151252596463307,7.936660155225426
2006,重庆市,0.26533107,0.044059,0.010699,0.020264,0.006989,0.006107,0.047708,0.024201,0.29403033,0.21246506,0.26853096,0.17809384,0.15156698,0.44159956,0.36281784,217.69486,0.00135065,169.97573,0.00124997,197.11803,0.00136229,134.47093,0.0013244,134.86767,0.00112382,294.9318,0.00149729,243.86163,0.0014878,775,-0.00892399,-0.00835561,-0.00898916,-0.00877655,-0.00763189,-0.00973854,-0.00968627,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03636089,0.02994251,0.03362683,0.02836433,0.02661767,0.05905444,0.0513644,5368.0,2808.0,3907.23,1.91168091168091,1.37386332516898,96776490.99,2.47685677551616,502.5,1409.8,1045.1,14567,0,0,0,3.57740717995078,-0.307639122155997,4722.98,3734.6,329.15,3.17,86.22,23.01,186.55,2.66,40.05,405.19,-11,0.7413108242303873,0.7278744411326379,1.1276275008125962e-05,0,0,0.05167235299362862,8.270583962019588,7.940227765145702
2007,重庆市,0.26650984,0.04744,0.0119,0.020932,0.007484,0.007124,0.042718,0.021153,0.32055315,0.24084209,0.27880851,0.19272274,0.18239964,0.38602233,0.30843049,217.69486,0.00147249,169.97573,0.00141692,197.11803,0.00141442,134.47093,0.00143319,134.86767,0.00135243,294.9318,0.00130885,243.86163,0.00126478,775,-0.0096018,-0.00929396,-0.00928008,-0.00938433,-0.00893398,-0.00868896,-0.00843968,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.0396408,0.03394166,0.03491384,0.03069422,0.03203239,0.05162219,0.04366474,5947.0,2816.0,4676.13,2.11186079545455,1.27177815843443,104514946.6,2.23507358862991,593.3,1588.5,1318.3,16887,0,0,0,3.23986794305777,-0.31013435488347,5216.82,4078.69,323.38,0.13,86.46,27.01,234.11,7.84,43.53,449.21,-10,0.829902423670129,0.7863006557928367,1.0145141388284758e-05,0,0,0.05952479392027912,8.450226123745281,7.943072717277933
2008,重庆市,0.26556602,0.045958,0.010735,0.020131,0.006915,0.008178,0.044117,0.021511,0.30893259,0.21331196,0.26648963,0.17590696,0.21432166,0.40160041,0.31482,217.69486,0.00141911,169.97573,0.00125496,197.11803,0.00135193,134.47093,0.00130814,134.86767,0.00158913,294.9318,0.00136167,243.86163,0.00129098,775,-0.00930612,-0.00838392,-0.00893115,-0.00868494,-0.01024123,-0.00898573,-0.00858804,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.03820376,0.03006186,0.03337121,0.02801603,0.03763843,0.05370542,0.04456931,6472.0,2839.0,5793.66,2.27967594223318,1.11708315641581,108480978.7,1.87240843784413,646.9,1991.8,1503.8,19605,0,0,0,2.71728515287532,-0.310926777094842,6472.0,5273.0,342.44,0.02,96.59,30.44,257.65,8.14,48.75,485.92,-9,0.7549954814740436,0.8951885043263288,7.93246410731731e-06,0,0,0.05323748528891662,8.664519495212929,7.951207156472972
2009,重庆市,0.29356989,0.050718,0.01335,0.022867,0.007505,0.006996,0.045904,0.025572,0.34626682,0.27512241,0.30854773,0.19335262,0.17851844,0.4215036,0.38727051,217.69486,0.00159061,169.97573,0.0016186,197.11803,0.00156529,134.47093,0.00143788,134.86767,0.00132366,294.9318,0.00142916,243.86163,0.00158807,775,-0.01024929,-0.01040143,-0.0101113,-0.00941031,-0.00877234,-0.00936193,-0.01023551,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04282065,0.03877275,0.03863794,0.03079454,0.03135079,0.05636704,0.05482618,7030.0,2859.0,6530.01,2.45890171388597,1.07656802975799,112372833.9,1.72086771536338,704.9,1846.0,1686.1,19755,0,0,0,2.66960201713366,-0.35538417175341,7030.0,5782.0,334.1,0.01,90.54,34.06,273.55,7.59,49.47,532.34,-8,0.9133802816901408,0.9288776671408251,7.766910004731998e-06,0,0,0.23978679931336655,8.784163753662872,7.958227192322312
2010,重庆市,0.29572368,0.049664,0.012639,0.021438,0.00756,0.008028,0.049455,0.024486,0.33800074,0.25831709,0.28657572,0.19496789,0.20979085,0.46105942,0.36789405,217.69486,0.00155264,169.97573,0.00151973,197.11803,0.00145383,134.47093,0.00144989,134.86767,0.00155553,294.9318,0.00156327,243.86163,0.00150862,775,-0.01004214,-0.00986186,-0.00949867,-0.00947686,-0.01005797,-0.01010027,-0.00980083,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04179843,0.03640439,0.03588649,0.0310518,0.03684274,0.06165678,0.05208304,7856.0,2884.62,7925.58,2.72340897587897,0.991220831787705,118016318.8,1.48905592776806,1000.3,2479.8,1880.1,24700,0,0,0,2.40850270516871,-0.381750361096748,7855.52,6396.9,299.47,0.0,102.63,41.78,338.51,8.61,56.42,626.44,-7,0.7581659811275102,1.0088569246435846,6.266292183032661e-06,0,0,0.2541343893804794,8.977850782187382,7.967148454495685
2011,重庆市,0.29119158,0.050218,0.012976,0.022229,0.007936,0.007078,0.048788,0.023126,0.34234638,0.26628102,0.29873679,0.20609253,0.18098833,0.45363,0.34363216,217.69486,0.0015726,169.97573,0.00156658,197.11803,0.00151552,134.47093,0.00153262,134.86767,0.00134197,294.9318,0.00153808,243.86163,0.00140913,775,-0.01015116,-0.01011834,-0.00983876,-0.00993256,-0.00887527,-0.00996251,-0.00925062,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04233583,0.03752674,0.03740936,0.03282357,0.03178454,0.06066326,0.04864827,8792.0,2944.0,10011.37,2.98641304347826,0.878201484911655,125565089.2,1.25422483835879,1047.2,3093.4,2391.4,29624,0,0,0,2.18035126729488,-0.424760194757571,8792.0,7189.0,377.79,0.0,144.97,52.78,397.7,9.37,61.8,717.0,-6,0.7730652356630245,1.138690855323021,5.0160966980543116e-06,0,0,0.22394355696730908,9.211476726081225,7.987524479848767
2012,重庆市,0.31163365,0.053733,0.013987,0.024427,0.008133,0.007186,0.050528,0.025238,0.36991519,0.2901979,0.3325125,0.21191897,0.1842714,0.47301012,0.38132685,217.69486,0.00169924,169.97573,0.00170729,197.11803,0.00168687,134.47093,0.00157595,134.86767,0.00136631,294.9318,0.00160379,243.86163,0.0015637,775,-0.01083701,-0.0108803,-0.01077046,-0.01016942,-0.00901171,-0.01032103,-0.01010261,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04574509,0.04089733,0.04163893,0.03375153,0.03236111,0.06325493,0.05398473,9278.0,2975.0,11409.6,3.11865546218487,0.813174870284673,127652458.7,1.11881624859767,1204.1,3325.9,2881.9,33103,0,0,0,2.01609935715007,-0.445058972599837,9278.41,6750.0,503.77,0.0,144.63,54.28,409.91,9.89,70.98,723.03,-5,0.8665023001292883,1.2297477904720846,4.709455195624737e-06,0,0,0.36011952606514397,9.34221038527404,7.99799931797973
2013,重庆市,0.31246633,0.052174,0.012741,0.024121,0.008079,0.007233,0.052936,0.026624,0.35768801,0.26072809,0.32780683,0.21033417,0.1857099,0.49983402,0.40604817,217.69486,0.00164307,169.97573,0.00153391,197.11803,0.001663,134.47093,0.00156416,134.86767,0.00137698,294.9318,0.00169474,243.86163,0.00166508,775,-0.01053404,-0.00993966,-0.01064174,-0.01010511,-0.00907135,-0.01081285,-0.01065296,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04423303,0.03674417,0.04104966,0.03349912,0.03261373,0.06684205,0.05748455,8049.0,3011.0,12783.26,2.673198272999,0.629651591221644,138678554.1,1.08484497772869,1326.6,3479.9,3586.2,36988,0,0,0,1.91398219724656,-0.433200068794088,8049.0,5794.47,208.82,0.0,161.7,58.99,455.95,11.98,72.19,813.26,-4,1.030546854794678,1.5881798981239905,4.08143149712984e-06,1,0,0.36566646949838677,9.455891781474593,8.010027528481734
2014,重庆市,0.33787745,0.057573,0.014937,0.025921,0.008629,0.008086,0.054124,0.02682,0.40003908,0.31266085,0.35547791,0.22657609,0.21155106,0.51306005,0.40955356,217.69486,0.00183761,169.97573,0.00183944,197.11803,0.00180338,134.47093,0.00168494,134.86767,0.00156858,294.9318,0.00173959,243.86163,0.00167945,775,-0.01157566,-0.01158536,-0.0113939,-0.0107601,-0.01012925,-0.01105353,-0.01073049,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04947033,0.04406301,0.04451478,0.03608591,0.03715187,0.06861075,0.05798081,8593.0,3043.0,14262.6,2.82385803483405,0.602484820439471,148080876.5,1.03824601755641,1406.7,3829.3,4028.5,40193,0,0,0,1.79640226266579,-0.422041466360827,8592.73,6095.78,320.43,0.0,181.64,61.99,425.53,14.75,82.15,867.24,-3,1.0520199514271538,1.659792854649133,4.036641285600101e-06,1,0,0.5349440373700054,9.565396005539267,8.02059914989697
2015,重庆市,0.34163834,0.056373,0.014047,0.025388,0.008189,0.00875,0.05766,0.027687,0.3906286,0.29160392,0.34728553,0.21356648,0.23167578,0.55244173,0.42501829,217.69486,0.00179439,169.97573,0.00171556,197.11803,0.00176182,134.47093,0.0015882,134.86767,0.0017178,294.9318,0.00187312,243.86163,0.00174287,775,-0.01134607,-0.01092472,-0.01117239,-0.01023618,-0.01093674,-0.01176346,-0.01107108,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.04830659,0.04109548,0.04348889,0.03401392,0.0406861,0.0738772,0.06017016,7747.0,3070.0,15717.27,2.52345276872964,0.492897303412107,149919706.2,0.953853348577711,1409.7,3446.1,4451.2,39520,0,0,0,1.71577514742415,-0.444068559910248,7747.0,5047.19,169.91,0.0,199.98,66.63,491.21,13.9,88.37,875.0,-2,1.2916630393778474,2.028820188460049,3.5866915819350305e-06,1,0,0.559997412122188,9.6625153867797,8.029432840581244
2016,重庆市,0.3523144,0.05828,0.014609,0.02683,0.008898,0.007943,0.060023,0.028326,0.40558705,0.3049051,0.36945492,0.23453109,0.20721175,0.57876665,0.43640829,217.69486,0.0018631,169.97573,0.00179382,197.11803,0.00187428,134.47093,0.0017441,134.86767,0.00153641,294.9318,0.00196237,243.86163,0.00178957,775,-0.01171053,-0.01134303,-0.01176961,-0.01107769,-0.00995332,-0.01223266,-0.01132044,-6.4762184,-6.4515561,-6.4739881,-6.4253629,-6.4020076,-6.4618417,-6.4506396,0.97344833,0.96974131,0.97311308,0.96580418,0.96229362,0.97128734,0.96960354,0.02655167,0.03025869,0.02688692,0.03419582,0.03770638,0.02871266,0.03039646,0.21470859,0.12366373,0.1409291,0.12522516,0.1592662,0.17561655,0.1337285,0.14157076,0.05015641,0.04297,0.04626505,0.03735288,0.03638981,0.07739759,0.06178266,7982.0,3110.0,17740.59,2.56655948553055,0.449928666408502,155810002.5,0.878268436957283,1473.2,3446.1,4711.6,40020,0,0,0,1.62438398605541,-0.459322152584109,7982.0,4854.37,384.31,0.0,219.05,80.97,514.22,13.91,89.32,924.89,-1,1.3672267200603583,2.2225745427211225,3.2851218589686135e-06,1,0,0.6311165706343465,9.783610513484149,8.04237800517328
